ID_Motif,Support,Document,Structure_Abstraite,Mot_1,Relation_1,Mot_2,Relation_2,Mot_3,Relation_3,Mot_4,Relation_4,Mot_5,Relation_5,Mot_6
113,69,FR100283,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],hypophysiogramme,BEFORE,traitement,BEFORE,évolution,,,,,,
113,69,FR100296,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],IRM,BEFORE,fenestration,BEFORE,suites,,,,,,
113,69,FR100314,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],drainage,BEFORE,angio-scanner,BEFORE,amputation,,,,,,
113,69,FR100344,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],déroulée,BEFORE,plainte,BEFORE,examen,,,,,,
113,69,FR100346,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],examen,BEFORE,gazométrie,BEFORE,reste,,,,,,
113,69,FR100360,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],examen,BEFORE,curage,BEFORE,radiothérapie,,,,,,
113,69,FR100361,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],TDM,BEFORE,ponction,BEFORE,examen,,,,,,
113,69,FR100371,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],bilan,BEFORE,bilan,BEFORE,intervention,,,,,,
113,69,FR100400,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],aspiration,BEFORE,résection,BEFORE,drainage,,,,,,
113,69,FR100439,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],classée,BEFORE,bénéficier,BEFORE,nasofibroscopie,,,,,,
113,69,FR100448,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],hémi thyroïdectomie,BEFORE,examen,BEFORE,histochimie,,,,,,
113,69,FR100480,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],examen,BEFORE,imagerie,BEFORE,bilan,,,,,,
113,69,FR100510,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],biopsie,BEFORE,décision,BEFORE,intervention,,,,,,
113,69,FR100515,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],bilan,BEFORE,bilan,BEFORE,prescrits,,,,,,
113,69,FR100517,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],bilan,BEFORE,explorations,BEFORE,porté,,,,,,
113,69,FR100519,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],hospitalisée,BEFORE,entrée,BEFORE,bilan,,,,,,
113,69,FR100579,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],échocardiographie,BEFORE,angio-scanner,BEFORE,imagerie,,,,,,
113,69,FR100589,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],rechercher,BEFORE,bronchoscopie,BEFORE,lavage,,,,,,
113,69,FR100597,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],examen,BEFORE,toucher,BEFORE,reste,,,,,,
113,69,FR100603,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],chirurgie,BEFORE,hémocultures,BEFORE,évolution,,,,,,
113,69,FR100611,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],biopsie,BEFORE,recherche,BEFORE,sérologie,,,,,,
113,69,FR100614,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],admission,BEFORE,examen,BEFORE,échographique,,,,,,
113,69,FR100620,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],radiographie,BEFORE,drainage,BEFORE,radiographie,,,,,,
113,69,FR100623,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],tomodensitométrie,BEFORE,retenu,BEFORE,prise,,,,,,
113,69,FR100629,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],examen,BEFORE,radiographie,BEFORE,thoracoscopie,,,,,,
113,69,FR100632,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],bilan,BEFORE,enquête,BEFORE,étude,,,,,,
113,69,FR100658,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],évaluation,BEFORE,auscultation,BEFORE,examens,,,,,,
113,69,FR100663,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],décidé,BEFORE,ligature,BEFORE,décollé,,,,,,
113,69,FR100666,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],adressé,BEFORE,bilan,BEFORE,myologramme,,,,,,
113,69,FR100683,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],exploration,BEFORE,exploration,BEFORE,IRM,,,,,,
113,69,FR100688,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],analyse,BEFORE,traitement,BEFORE,évolution,,,,,,
113,69,FR100689,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],hémogramme,BEFORE,ionogramme,BEFORE,examen,,,,,,
113,69,FR100697,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],palpation,BEFORE,examen,BEFORE,mammographie,,,,,,
113,69,FR100708,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],échographie,BEFORE,ponction,BEFORE,étude,,,,,,
113,69,FR100717,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],examen,BEFORE,examens,BEFORE,scanner,,,,,,
113,69,FR100748,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],mobilisation,BEFORE,suites,BEFORE,transférée,,,,,,
113,69,FR100766,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],examen,BEFORE,hospitalisation,BEFORE,traitement,,,,,,
113,69,FR100780,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],admise,BEFORE,examen,BEFORE,toucher,,,,,,
113,69,FR100806,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],référée,BEFORE,examen,BEFORE,biologie,,,,,,
113,69,FR100814,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],diagnostic,BEFORE,réséquée,BEFORE,examen,,,,,,
113,69,FR100826,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],bilan,BEFORE,bilan,BEFORE,retenue,,,,,,
113,69,FR100845,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],examen,BEFORE,examen,BEFORE,échographie,,,,,,
113,69,FR100849,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],admission,BEFORE,tomodensitométrie,BEFORE,acheminé,,,,,,
113,69,FR100870,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],immunosoustraction,BEFORE,immunofixation,BEFORE,bilan,,,,,,
113,69,FR100874,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],examen,BEFORE,hémogramme,BEFORE,fibroscopie,,,,,,
113,69,FR100882,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],sérologies,BEFORE,sclérothérapie,BEFORE,évolution,,,,,,
113,69,FR100883,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],TDM,BEFORE,biopsie,BEFORE,bilan,,,,,,
113,69,FR100894,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],diagnostic,BEFORE,pris,BEFORE,incision,,,,,,
113,69,FR100903,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],écarté,BEFORE,contrôles,BEFORE,accouchement,,,,,,
113,69,FR100919,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],correction,BEFORE,adressée,BEFORE,bilan,,,,,,
113,69,FR100921,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],palpation,BEFORE,imagerie,BEFORE,exérèse,,,,,,
113,69,FR100932,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],mise,BEFORE,opérée,BEFORE,évolution,,,,,,
113,69,FR100946,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],IRM,BEFORE,analyse,BEFORE,mise,,,,,,
113,69,FR100959,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],œsophagoscopie,BEFORE,Transit,BEFORE,notée,,,,,,
113,69,FR100996,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],tomodensitométrie,BEFORE,injection,BEFORE,retenu,,,,,,
113,69,FR100998,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],diagnostic,BEFORE,traitée,BEFORE,bilan,,,,,,
13,65,FR100003,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],bactéries,CONTAINS,examen,BEFORE,examen,BEFORE,antibiothérapie,,,,
13,65,FR100078,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],pouls,CONTAINS,examen,BEFORE,doppler,BEFORE,doppler,,,,
13,65,FR100092,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],empâtement,CONTAINS,examen,BEFORE,échographie,BEFORE,tableau,,,,
13,65,FR100120,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],retard,CONTAINS,rattaché,BEFORE,traitement,BEFORE,sailli,,,,
13,65,FR100130,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],activité,CONTAINS,électromyogramme,BEFORE,confirmé,BEFORE,recherche,,,,
13,65,FR100132,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],examen,CONTAINS,palpation,BEFORE,histologie,BEFORE,examen,,,,
13,65,FR100142,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],tuberculose,CONTAINS,biopsie,BEFORE,mis,BEFORE,bithérapie,,,,
13,65,FR100161,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],cytolyse,CONTAINS,examens,BEFORE,radiographie,BEFORE,complément,,,,
13,65,FR100168,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],plaquettes,CONTAINS,bilan,BEFORE,tests,BEFORE,entretien,,,,
13,65,FR100255,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],diminution,CONTAINS,examen,BEFORE,examen,BEFORE,échographie,,,,
13,65,FR100275,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],mort,CONTAINS,posé,BEFORE,pris,BEFORE,électroencéphalogramme,,,,
13,65,FR100276,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],aplasie,CONTAINS,accouchement,BEFORE,reste,BEFORE,bilan,,,,
13,65,FR100282,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],tracé,CONTAINS,électroencéphalogramme,BEFORE,scanner,BEFORE,conclus,,,,
13,65,FR100283,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],consulté,CONTAINS,bilan,BEFORE,IRM,BEFORE,hypophysiogramme,,,,
13,65,FR100296,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],phénomènes,CONTAINS,examen,BEFORE,IRM,BEFORE,fenestration,,,,
13,65,FR100314,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],thrombose,CONTAINS,angio-scanner,BEFORE,amputation,BEFORE,mise,,,,
13,65,FR100344,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],évolution,CONTAINS,déroulée,BEFORE,plainte,BEFORE,examen,,,,
13,65,FR100346,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],pouls,CONTAINS,examen,BEFORE,gazométrie,BEFORE,reste,,,,
13,65,FR100360,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],lésion,CONTAINS,tomodensitométrie,BEFORE,complément,BEFORE,biopsie,,,,
